Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,SMA,RSI,buy_signal,sell_signal,action
azuki,7.2465,20.0,6.6,1800,1652227200,17871.27567266667,19.974325,7.566412077246232,0,1,1
azuki,8.64,15.0,7.6501,618,1652313600,6363.270599999999,19.278325,19.599273956051178,0,1,1
azuki,11.69,30.0,10.5,990,1652400000,14307.767666666065,18.712825,40.714311848425986,0,1,1
azuki,12.26002,100.0,12.1308,108,1652486400,2075.6448,18.170325999999996,44.14137719823161,0,1,1
azuki,13.2,17.5,13.2,72,1652572800,1049.34,17.655325999999995,50.08855835020697,0,0,0
azuki,13.5,18.79,13.5,48,1652659200,739.98,17.215325999999997,52.12217015808868,0,0,0
azuki,13.2,15.2,13.2,42,1652745600,596.88,16.771825999999997,49.596210289540856,0,1,1
azuki,13.43,16.69,13.43,42,1652832000,627.96,16.368325999999996,51.83322145665402,0,0,0
azuki,11.4,14.0,11.4,24,1652918400,308.1,15.898825999999994,34.79563842679101,0,1,1
azuki,11.0019,25.0,11.0019,36,1653004800,543.4248,15.398920999999993,32.2010085703873,0,1,1
azuki,12.3,16.5,12.3,12,1653091200,172.8,14.838920999999994,48.00420142165497,0,1,1
