Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
boredapeyachtclub,72.0,98.0,67.25,246,1672704000,19364.95686,False
boredapeyachtclub,76.111,300.0,76.109,210,1672790400,17925.63852,False
boredapeyachtclub,75.0875,289.0,75.0,108,1672876800,10476.6024,False
boredapeyachtclub,77.634165,165.0,66.99,354,1672963200,30268.521,False
boredapeyachtclub,75.0,118.3673,75.0,90,1673049600,7842.0216,False
boredapeyachtclub,71.5,97.0,71.5,72,1673136000,5869.62,False
boredapeyachtclub,74.5,120.0,74.01,210,1673222400,17585.208599999998,False
boredapeyachtclub,78.78,200.0,78.78,66,1673308800,6543.696599999999,False
boredapeyachtclub,74.001,90.0,74.001,60,1673395200,4899.3756,False
boredapeyachtclub,69.1,140.69,69.0,186,1673481600,14588.583,False
boredapeyachtclub,70.0,91.23,68.5,138,1673568000,10265.9874,False
boredapeyachtclub,69.5735,105.0,67.6,222,1673654400,16596.9876,False
boredapeyachtclub,64.5,135.42068999999998,64.0,162,1673740800,11917.50954,False
boredapeyachtclub,68.5,395.0,67.0,126,1673827200,11144.448,False
boredapeyachtclub,66.76350000000001,85.0,66.69,108,1673913600,7712.2739999999985,False
boredapeyachtclub,65.525,260.0,65.5,102,1674000000,8556.687600000001,False
boredapeyachtclub,65.3375,136.9,65.25,108,1674086400,7926.8244,False
boredapeyachtclub,60.0455,100.0,60.0,228,1674172800,15694.1556,False
boredapeyachtclub,64.9,110.0,59.002,144,1674259200,10075.914600000002,False
boredapeyachtclub,67.5,194.2,65.5,126,1674345600,10383.7812,False
boredapeyachtclub,61.9,72.0,61.9,42,1674432000,2851.5,False
boredapeyachtclub,61.5,74.0,61.5,54,1674518400,3742.143,False
