Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth,Prediction_Start
mekaverse,0.183,0.251,0.18217,180,1675728000,38.114340000000006,False
mekaverse,0.127,0.8,0.127,60,1675814400,20.5914,False
mekaverse,0.17,0.45,0.17,66,1675900800,15.7416,False
mekaverse,0.150676,1.5,0.150676,54,1675987200,21.358056,False
mekaverse,0.22,0.44,0.22,48,1676073600,12.357840000000005,False
mekaverse,0.17017,0.499,0.17017,42,1676160000,11.54082,False
mekaverse,0.182,0.27,0.182,42,1676246400,9.5514,False
mekaverse,0.21,0.3,0.1868867,150,1676332800,33.86278020000003,False
mekaverse,0.20721,0.56,0.20721,54,1676419200,16.90908,False
mekaverse,0.20071054995059967,0.24,0.1903397003149698,54,1676505600,12.170038201889822,True
mekaverse,0.20120114088058472,0.38,0.168,36,1676592000,9.996,False
mekaverse,0.2018929421901703,0.365,0.224,96,1676678400,24.44382,False
mekaverse,0.2008727639913559,0.66,0.2,150,1676764800,40.072056,False
mekaverse,0.19949835538864136,0.39,0.2168,96,1676851200,26.90394000000001,False
mekaverse,0.1982833743095398,0.3499,0.26506,84,1676937600,25.126566,False
mekaverse,0.1970534771680832,0.49,0.28553,174,1677024000,61.09634999999997,False
mekaverse,0.19572778046131134,0.64,0.182349,288,1677110400,100.70129400000002,False
mekaverse,0.1937740594148636,0.3498,0.2187,138,1677196800,37.59240000000005,False
mekaverse,0.19320379197597504,0.35,0.2399792394999999,186,1677283200,48.946135436999995,False
mekaverse,0.1926693469285965,0.4,0.26001,90,1678233600,26.80524,False
mekaverse,0.19311539828777313,0.32,0.27,48,1678320000,13.668,False
mekaverse,0.1936224400997162,0.3,0.24,60,1678406400,15.779999999999996,False
mekaverse,0.19347208738327026,0.27,0.2339,42,1678492800,10.1322,False
mekaverse,0.1932346224784851,0.25,0.23,60,1678579200,13.991226000000012,False
mekaverse,0.19258885085582733,0.23,0.22221,12,1678665600,2.71326,False
mekaverse,0.19196341931819916,0.21402,0.2133,12,1678752000,2.5639200000000004,False
mekaverse,0.19158045947551727,0.36,0.1941,90,1678838400,20.970594000000016,False
mekaverse,0.19136491417884827,0.23,0.212,54,1678924800,12.20160000000001,False
mekaverse,0.19025494158267975,0.5,0.204,90,1679011200,21.561060000000012,False
mekaverse,0.19027867913246155,0.22,0.22,18,1679097600,3.9600000000000017,False
mekaverse,0.19001013040542603,0.23,0.22,18,1679184000,4.0200000000000005,False
mekaverse,0.1897473931312561,0.2415,0.21,18,1679270400,4.029,False
mekaverse,0.1882832944393158,0.212,0.21,12,1679356800,2.532,False
mekaverse,0.18830251693725586,1.75,0.2009,60,1679443200,21.8514,False
mekaverse,0.18863223493099213,0.5,0.19911,36,1679529600,9.65592,False
mekaverse,0.18787233531475067,0.21,0.2,12,1679702400,2.46,False
mekaverse,0.18733283877372742,0.3518,0.2,48,1679788800,10.8108,False
mekaverse,0.18674564361572266,0.289,0.1810999999999999,36,1679875200,8.017859999999999,False
mekaverse,0.1863737851381302,1.0187,0.2,42,1679961600,13.703399999999997,False
mekaverse,0.18619823455810547,0.4,0.19,12,1680048000,3.5399999999999996,False
mekaverse,0.18606562912464142,0.229,0.19,18,1680134400,3.708,False
mekaverse,0.18545883893966675,0.2081,0.1651,54,1680220800,9.985260000000002,False
mekaverse,0.18622981011867523,0.26,0.19,12,1680307200,2.6999999999999993,False
mekaverse,0.18577544391155243,0.2185,0.19,12,1680393600,2.4509999999999996,False
mekaverse,0.1862071454524994,0.25,0.17011,42,1680480000,8.211660000000006,False
mekaverse,0.18568439781665802,0.4,0.17425,54,1680566400,11.478779999999992,False
mekaverse,0.18510830402374268,0.19,0.16907,78,1680652800,14.528167199999992,False
mekaverse,0.18388856947422028,0.19,0.17001,30,1680739200,5.340179999999997,False
mekaverse,0.1832026243209839,0.23,0.171,30,1680825600,5.752571999999999,False
mekaverse,0.18335062265396118,0.49,0.17,84,1680912000,17.278799999999997,False
mekaverse,0.182564377784729,0.188881,0.16,36,1680998400,6.260825999999999,False
mekaverse,0.1818326860666275,0.2347,0.18478,12,1681084800,2.5168799999999996,False
mekaverse,0.18133622407913208,0.18,0.16033,12,1681171200,2.04198,False
mekaverse,0.18207907676696777,0.179864,0.179864,6,1681257600,1.079184,False
mekaverse,0.18259234726428986,0.16327,0.16,18,1681344000,2.8996199999999988,False
mekaverse,0.1843249648809433,0.17968,0.16,36,1681430400,5.978999999999999,False
mekaverse,0.18482159078121185,0.1649,0.14416,54,1681516800,8.513160000000005,False
mekaverse,0.1857345551252365,0.25,0.15,18,1681603200,3.359399999999999,False
mekaverse,0.17720063030719757,0.1599,0.1599,6,1681689600,0.9593999999999998,False
mekaverse,0.1795990765094757,0.16,0.1397,30,1681776000,4.498200000000001,False
mekaverse,0.18155033886432648,0.175,0.14,24,1681862400,3.894,False
mekaverse,0.18369612097740173,0.2,0.14001,36,1681948800,5.94126,False
mekaverse,0.18475373089313507,0.3,0.16,30,1682035200,6.02766,False
mekaverse,0.18527069687843323,0.199,0.1553,42,1682121600,7.4370000000000065,False
