Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
doodles-official,7.031,11.0,7.031,72,1663977600,629.4060000000001
doodles-official,7.075,11.0,7.075,36,1664064000,302.31
doodles-official,7.1005,9.5,7.1005,66,1664150400,518.064
doodles-official,6.5600099044567,21.5,6.5600099044567,78,1664236800,774.8390994267403
doodles-official,6.9,19.0,6.9,30,1664323200,303.96000000000004
doodles-official,7.0,19.0,7.0,42,1664409600,370.464
doodles-official,7.1,20.0,7.0,156,1664496000,1346.0279999999998
doodles-official,7.85,14.69,7.85,18,1664582400,183.23999999999998
doodles-official,7.84,10.0,7.6,126,1664668800,1069.2506666666668
doodles-official,7.3001,22.0,7.3001,66,1664755200,642.3006
doodles-official,7.5,8.99,7.5,42,1664841600,344.67
doodles-official,7.38,11.0,7.38,48,1664928000,400.7009999999999
doodles-official,7.5,15.0,7.5,42,1665014400,380.1
doodles-official,7.2,14.88,7.2,60,1665100800,497.48166000000003
doodles-official,7.5,13.0,7.5,84,1665187200,732.9227999999998
doodles-official,7.698475,15.0,7.6,114,1665273600,1010.691
doodles-official,7.8,20.0,7.8,30,1665360000,331.1394
doodles-official,7.22,10.5,7.22,72,1665446400,601.5215999999999
doodles-official,7.3658,23.5,7.3658,36,1665532800,405.6348
doodles-official,7.3553500000000005,16.0,7.32,108,1665619200,959.1054
doodles-official,7.155,9.3,7.155,54,1665705600,416.60400000000004
doodles-official,6.55,8.49,6.55,72,1665792000,536.8278
doodles-official,7.45,13.9,7.45,36,1665878400,329.094
doodles-official,9.2,30.0,9.2,18,1665964800,313.2
doodles-official,6.9,11.0,6.9,78,1666051200,625.866
doodles-official,7.013,9.999999,7.013,48,1666137600,382.817994
doodles-official,7.2,17.5,7.2,48,1666224000,448.37999999999994
doodles-official,7.33,8.2,7.33,30,1666310400,232.1778
doodles-official,7.2501,20.5,7.2501,54,1666396800,490.25340000000006
doodles-official,6.968,9.5,6.968,36,1666483200,276.228
doodles-official,6.9102,9.2,6.9102,48,1666569600,356.5752
doodles-official,6.642200000000001,12.0,6.638,108,1666656000,806.388
doodles-official,6.5,10.0,6.5,72,1666742400,515.28
doodles-official,6.39,7.44,6.39,60,1666828800,403.11119999999994
doodles-official,6.45,7.380999,6.45,66,1666915200,455.696814
doodles-official,6.359,19.0,6.359,84,1667001600,732.8802
doodles-official,6.363,7.99,6.363,90,1667088000,622.8954
doodles-official,6.206932,7.5,6.206932,54,1667174400,359.04139200000003
doodles-official,6.0103,12.0,6.0103,90,1667260800,650.6185860000002
doodles-official,6.035,9.75,6.035,78,1667347200,539.2985999999999
doodles-official,6.0,7.25,6.0,72,1667433600,465.8040000000001
doodles-official,6.25,9.1,6.25,60,1667520000,421.07759999999996
doodles-official,6.4,7.15,6.4,48,1667606400,325.38
doodles-official,6.36,10.8,6.36,48,1667692800,362.229
doodles-official,2.3,8.5,2.3,72,1667779200,469.50600000000003
doodles-official,6.0690349999999995,7.69,6.069,108,1667865600,684.0785999999998
doodles-official,5.82,9.7297,5.8,132,1667952000,877.4279999999998
doodles-official,5.7675,40.0,5.15,120,1668038400,972.5082
doodles-official,5.65225655,9.5,5.651,102,1668124800,641.295786
doodles-official,5.55,23.0,5.55,90,1668211200,656.2794
doodles-official,5.774,15.0,5.774,66,1668297600,463.58399999999995
doodles-official,5.325694373823801,7.77,5.28,114,1668384000,681.546594219912
doodles-official,5.39,8.0,5.25,126,1668470400,757.1514
doodles-official,5.531,12.0,5.531,96,1668556800,615.4812000000001
doodles-official,5.405,8.2,5.405,78,1668643200,488.61
doodles-official,5.49,7.5,5.49,90,1668729600,556.1556
doodles-official,5.66,8.5,0.123,138,1668816000,830.7
doodles-official,5.95,8.0,5.9,162,1668902400,1021.4195880000001
doodles-official,6.0981950000000005,8.9,6.0703,108,1668988800,739.1129999999999
doodles-official,6.15,50.0,6.15,66,1669075200,803.8506000000001
doodles-official,6.23,7.19,6.23,60,1669161600,399.30000000000007
doodles-official,6.3,9.0,6.3,48,1669248000,333.33001199999995
doodles-official,6.3,8.29,6.3,36,1669334400,247.2
doodles-official,6.3,8.0,6.3,78,1669420800,530.64
doodles-official,6.861,19.69,6.75,222,1669507200,1710.3102
doodles-official,6.73,7.69,6.73,36,1669593600,254.52000000000004
doodles-official,6.5002990575910005,8.5,6.5002990575910005,90,1669680000,650.261994345546
doodles-official,6.73,7.69,6.73,48,1669766400,340.56
doodles-official,6.6,18.0,6.6,60,1669852800,487.9374
doodles-official,6.745,12.0,6.745,72,1669939200,556.71
doodles-official,6.8,8.75,6.8,66,1670025600,486.5502
doodles-official,6.8,21.5,6.8,78,1670112000,739.92
doodles-official,6.614104,48.0,6.552,108,1670198400,1144.1420400000002
doodles-official,6.27,12.973,6.27,72,1670284800,546.81588
doodles-official,6.6,19.99,6.6,66,1670371200,577.434
doodles-official,6.615,11.5,6.6,138,1670457600,1012.2504
doodles-official,6.691000000000001,20.0,6.69,102,1670544000,835.7628
doodles-official,7.08,13.0,6.85,492,1670630400,3829.5674999939997
doodles-official,6.08,8.5,6.08,864,1670716800,6005.247060000003
doodles-official,6.4,9.5,6.34619,420,1670803200,2782.48314
doodles-official,6.42,7.45,6.4,270,1670889600,1768.4874
doodles-official,6.372351,7.5,5.6696,432,1670976000,2824.952706
doodles-official,6.46,13.4,6.35115,504,1671062400,3618.738660000001
doodles-official,6.66,10.85,6.0349,1230,1671148800,8364.651605999992
doodles-official,6.76,7.9,6.45,1506,1671235200,10203.979799999996
doodles-official,6.62,7.77,6.501501,1104,1671321600,7395.489006000001
doodles-official,6.5,36.0,6.49,1080,1671408000,8711.759999999998
doodles-official,6.52,13.99,0.12,1044,1671494400,6986.549220000005
doodles-official,6.44,7.89,6.44,984,1671580800,6427.031999999998
doodles-official,6.37,9.5,6.3473,1440,1671667200,9287.148000000005
doodles-official,6.26,7.5459,6.202,1032,1671753600,6566.819399999996
doodles-official,6.26,8.2,6.19202,810,1671840000,5114.25192
doodles-official,6.26,9.7297,5.0,378,1671926400,2425.0314
doodles-official,6.66,7.5,5.5,1050,1672012800,7156.666506000004
doodles-official,6.7,8.58846,5.5,384,1672099200,2611.3116660000005
doodles-official,6.4,12.0,5.8382,786,1672185600,5427.1660200000015
doodles-official,6.21,20.0,6.2,258,1672272000,1771.1396399999999
doodles-official,6.0504999999999995,10.0,6.0217599,222,1672358400,1421.6980193999998
doodles-official,6.1,10.0,6.07,432,1672444800,2811.5154000000007
doodles-official,6.167000000000001,13.3,6.0,360,1672531200,2354.3598
doodles-official,6.14,23.5,6.10013,462,1672617600,3122.4942300000007
doodles-official,6.2,10.0,6.0,186,1672704000,1240.2852000000003
doodles-official,6.27,7.9,6.26,162,1672790400,1078.94082
doodles-official,6.487,9.9,6.29,588,1672876800,4182.910439999999
doodles-official,6.773,21.6216,6.75,234,1672963200,1971.8717999999997
doodles-official,6.64,9.7,6.64,198,1673049600,1395.912
doodles-official,6.61,9.69,6.604,228,1673136000,1607.5146
doodles-official,6.39,24.0,6.39,234,1673222400,1683.9912000000002
doodles-official,6.39,22.7027,6.39,162,1673308800,1186.5305999999998
