Collection,FloorEthPrice,MaxEthPrice,MinEthPrice,Sales,TimeStamp,VolumeInEth
otherdeed,1.72,23.0,1.68,4554,1678838400,9275.24103658488
otherdeed,1.64,27.5,1.6,4530,1678924800,9222.33404698542
otherdeed,1.58,38.0,1.55,4050,1679011200,8404.507083314915
otherdeed,1.574789,27.0,0.7396501,3120,1679097600,6940.743820199906
otherdeed,1.64,19.99,1.596,2124,1679184000,4509.1213612728325
otherdeed,1.62,17.1,1.6,1794,1679270400,3941.7986986579162
otherdeed,1.5578,115.0,1.538,2622,1679356800,6268.0502354883665
otherdeed,1.6,208.0,1.57452,2658,1679443200,9579.112647419355
otherdeed,1.43,20.75,1.0,6324,1679529600,11381.524595814983
otherdeed,1.47,17.0,0.0001,3474,1679616000,6438.551664000105
otherdeed,1.357,18.5,1.3080099,5628,1679702400,10808.473216545757
otherdeed,1.3879,118.0,1.25,4278,1679788800,7683.644619383676
otherdeed,1.33,24.99,1.0,16806,1679875200,34072.39371395969
otherdeed,1.55,21.0,1.0,13872,1679961600,32326.936453149006
otherdeed,1.8133,17.8,1.7701,9090,1680048000,19462.345879461445
otherdeed,1.7,21.0,1.68,13434,1680134400,26332.554022529544
otherdeed,1.65,26.0,1.64,6408,1680220800,13053.903137902551
otherdeed,1.668,18.5,0.43736007488217554,4770,1680307200,9797.303130918945
otherdeed,1.716999,18.5,1.6901,3750,1680393600,8801.11441073385
otherdeed,1.72,21.5,1.6480464,4986,1680480000,11181.604034921897
otherdeed,1.77,20.0,0.0027,5286,1680566400,13531.202933861678
otherdeed,1.76,23.0,1.0,3396,1680652800,9584.472545650115
otherdeed,1.51,101.0,1.1915,7692,1680739200,15743.121182139344
otherdeed,1.52,65.0,1.5,2508,1680825600,4598.356199999467
otherdeed,1.48,35.0,1.47,1824,1680912000,3327.116638655984
otherdeed,1.499853125,158.0,1.45,1200,1680998400,4322.914048649766
otherdeed,1.5,28.0,1.498,900,1681084800,2206.266600000001
otherdeed,1.49,212.56,1.482,1314,1681171200,3579.842879999991
otherdeed,1.47,14.0,1.46,876,1681257600,1607.5042977683818
otherdeed,1.38,18.0,1.38,1344,1681344000,2288.6788620535044
otherdeed,1.32,40.0,1.289,666,1681430400,1404.6965113473618
otherdeed,1.28,20.0,1.265,810,1681516800,1616.4048171869313
otherdeed,1.27,9.75,0.00069,324,1681603200,682.6301220000007
otherdeed,1.3,6.66,1e-18,366,1681689600,643.6562399400011
otherdeed,1.2837290000000003,4.75,1.25632,342,1681776000,539.3557800000018
otherdeed,1.255363,9.9,1.2320038000000042,402,1681862400,747.2716868797988
otherdeed,1.2,13.25,1.1620909000000001,744,1681948800,1229.0115985262114
otherdeed,1.1005,9.5,1.09,1050,1682035200,1472.85365440346
otherdeed,1.17,11.2,1.1388,432,1682121600,707.2711140000042
otherdeed,1.19,11.0553,0.005,786,1682208000,1243.8557880000121
otherdeed,1.179,8.65,1.17,486,1682294400,707.9950800000003
otherdeed,1.185,12.0,1.17,936,1682380800,1571.4036490480455
otherdeed,1.279,12.99,1.18,630,1682467200,1248.315359999995
otherdeed,1.291,23.99,1.11,732,1682553600,1266.3725999999917
otherdeed,1.287,7.0,1.247,438,1682640000,727.5083399999983
otherdeed,1.281,12.0,1.1,414,1682726400,858.436799999397
otherdeed,1.28455,13.69,1.28299,402,1682812800,887.4526199999999
otherdeed,1.2809,4.2,1.28,288,1682899200,468.26099994000106
otherdeed,1.23,8.98,0.9044,618,1682985600,1119.361026851481
otherdeed,1.26,10.74999,1.25,1338,1683072000,1926.9161879999751
otherdeed,1.23,8.5,1.219535,402,1683158400,704.3895899999989
otherdeed,1.18,11.0,1.12212,402,1683244800,645.3502353127737
otherdeed,1.169,12.75,1.1055,384,1683331200,847.847400000001
otherdeed,1.18,8.0001,1.11156,378,1683417600,634.3073219999999
otherdeed,1.13,10.0,1.12,294,1683504000,573.8249644034462
otherdeed,1.028,5.0,1.0,780,1683590400,918.3882683865905
otherdeed,0.99,7.5,0.98,792,1683676800,941.6356685620866
otherdeed,0.9602,8.33,0.95,366,1683763200,540.8790144043734
otherdeed,0.9999,10.0,0.9798,2586,1683849600,2837.3346677557315
otherdeed,1.0133,7.6,1.0133,60,1683936000,123.51965999999997
otherdeed,1.03,4.2,1.03,60,1684022400,96.71400000000003
otherdeed,1.05384,125.0,1.0,126,1684108800,1221.9406800000008
otherdeed,1.10675,4.8,1.10675,96,1684195200,185.65230000000005
otherdeed,1.1169,13.05,1.1,144,1684281600,363.0372000000001
otherdeed,1.066,4.1986,1.066,60,1684368000,88.35900000000002
otherdeed,1.09,10.0,1.09,78,1684454400,149.268
otherdeed,1.0699,8.35,1.0699,48,1684540800,115.94339999999995
otherdeed,1.075,9.75,1.075,84,1684627200,188.26199999999992
